1430,00    -0,89958582    1,01478917    0,99489412    0,99509286    1,00015115    1,00036708    1,00321504    1,00492139    1,00621128    1,00367117    1,00461789    1,00541141    1,00635162    1,00370316    1,00462061    1,00540986    1,00635093    1,00370342    1,00462116    1,00541048    1,00635194    1,00370584    1,00462614    1,00542023    1,00637074    1,00374264    1,00468344    1,00550540    1,00650040    1,00395189    1,91001661    1,91995904    1,93997116    1,94291691    -1,24473860    -1,24473860
1441,00    -1,08779237    0,95432204    0,97778197    0,99573918    1,00406647    1,00344367    1,00447758    1,00494573    1,00557290    1,00259066    1,00345974    1,00431787    1,00528449    1,00248207    1,00344530    1,00433715    1,00531045    1,00250927    1,00346786    1,00435601    1,00532992    1,00253624    1,00350228    1,00440038    1,00539072    1,00262714    1,00361188    1,00452536    1,00553933    1,00282397    1,91001093    1,92009210    1,94009988    1,96345906    2,02209629    2,02209629
1452,00    -1,05960067    0,96566910    1,00334740    1,00938420    1,00761803    1,00190697    1,00114327    1,00137262    1,00202730    0,99857388    0,99960515    1,00078648    1,00183973    0,99852099    0,99959631    1,00078760    1,00184155    0,99852230    0,99959703    1,00078795    1,00184146    0,99852123    0,99959379    1,00078048    1,00182603    0,99849037    0,99954447    1,00070557    1,00171076    0,99830432    1,90998082    1,92007940    1,94008671    1,96190822    1,88620785    1,88620785
1463,00    -0,96340083    1,05340718    1,02702901    1,01141087    1,00492721    0,99911119    0,99971140    1,00108191    1,00240305    0,99936622    1,00050172    1,00165277    1,00269045    0,99948767    1,00052690    1,00163968    1,00266744    0,99946172    1,00050471    1,00162086    1,00264793    0,99943469    1,00047039    1,00157687    1,00258781    0,99934449    1,00036150    1,00145246    1,00243899    0,99914501    1,90998628    1,92006142    1,94006866    1,96005004    1,72099656    1,72099656
1474,00    -0,88915666    1,03148537    1,00553060    0,99908693    1,00084486    0,99991236    1,00259366    1,00441495    1,00580603    1,00326719    1,00425118    1,00508344    1,00603455    1,00333904    1,00426717    1,00508436    1,00603301    1,00333762    1,00426627    1,00508387    1,00603301    1,00333871    1,00426953    1,00509124    1,00604816    1,00336925    1,00431794    1,00516404    1,00615969    1,00354974    1,91001557    1,92004444    1,94005158    1,95810027    1,51795380    1,51795380
1485,00    -1,03700290    0,97371516    0,97937817    0,99337165    1,00217198    1,00236421    1,00404138    1,00481784    1,00555454    1,00260089    1,00346922    1,00432031    1,00528090    1,00247381    1,00343534    1,00432704    1,00530015    1,00249732    1,00345615    1,00434505    1,00531892    1,00252317    1,00348881    1,00438675    1,00537571    1,00260789    1,00359106    1,00450382    1,00551593    1,00279530    1,91001040    1,92002592    1,94003301    1,95571434    1,21629141    1,21629141
1496,00    -1,08330138    0,94442606    0,99121168    1,00475295    1,00655441    1,00212851    1,00165087    1,00183112    1,00240819    0,99895586    0,99995076    1,00109434    1,00213629    0,99886043    0,99992562    1,00109109    1,00213798    0,99886285    0,99992752    1,00109241    1,00213878    0,99886293    0,99992574    1,00108697    1,00212650    0,99883745    0,99988418    1,00102307    1,00202750    0,99867722    1,90998152    1,91989836    1,93990812    1,93552170    -2,00678470    -2,00678470
1507,00    -0,99569509    1,03643448    1,02430930    1,01287916    1,00651393    1,00018056    1,00021165    1,00126134    1,00245311    0,99937926    1,00050912    1,00166351    1,00270619    0,99951014    1,00055063    1,00166228    1,00268997    0,99948820    1,00053047    1,00164451    1,00267132    0,99946246    1,00049809    1,00160338    1,00261542    0,99937879    1,00039697    1,00148737    1,00247574    0,99919013    1,90998517    1,91990931    1,93991831    1,93705921    -1,86168809    -1,86168809
1518,00    -0,90349335    1,04543094    1,01565912    1,00378590    1,00226442    0,99992177    1,00218109    1,00399026    1,00543900    1,00289554    1,00391596    1,00478638    1,00574931    1,00301255    1,00395066    1,00479304    1,00574850    1,00301023    1,00394863    1,00479157    1,00574757    1,00301010    1,00395035    1,00479682    1,00575947    1,00303505    1,00399079    1,00485850    1,00585471    1,00318970    1,91001234    1,91993027    1,93993804    1,93921732    -1,66942167    -1,66942167
1529,00    -0,95944962    0,99409943    0,98531538    0,99328412    1,00093572    1,00134081    1,00351775    1,00461093    1,00548621    1,00257608    1,00345455    1,00430457    1,00526112    1,00244746    1,00340787    1,00430072    1,00527394    1,00246705    1,00342663    1,00431764    1,00529185    1,00249167    1,00345748    1,00435671    1,00534478    1,00257051    1,00355273    1,00446617    1,00547674    1,00274825    1,91000983    1,91995074    1,93995737    1,94159081    -1,41323350    -1,41323350
1540,00    -1,09715841    0,94161826    0,98215051    0,99972882    1,00485999    1,00190933    1,00194190    1,00219769    1,00274570    0,99930400    1,00026541    1,00137257    1,00240256    0,99916408    1,00021981    1,00136206    1,00240259    0,99916683    1,00022253    1,00136419    1,00240421    0,99916795    1,00022207    1,00136058    1,00239474    0,99914731    1,00018749    1,00130657    1,00231038    0,99901027    1,90998538    1,91997981    1,93998519    1,94574766    -0,80627024    -0,80627024
1551,00    -1,02707642    1,00459338    1,01604848    1,01213436    1,00735537    1,00109531    1,00075168    1,00150419    1,00254916    0,99942610    1,00053956    1,00169102    1,00273639    0,99954851    1,00058966    1,00169902    1,00272637    0,99953064    1,00057175    1,00168251    1,00270871    0,99950629    1,00054133    1,00164414    1,00265683    0,99942877    1,00044754    1,00153614    1,00252602    0,99925097    1,90998849    1,92008978    1,94009181    1,96273911    1,95295934    1,95295934
1562,00    -0,92912223    1,05430800    1,02343526    1,00828496    1,00409549    1,00033997    1,00199809    1,00366952    1,00512099    1,00255954    1,00361160    1,00451821    1,00549343    1,00272074    1,00366824    1,00453328    1,00549491    1,00271839    1,00366550    1,00453102    1,00549315    1,00271717    1,00366583    1,00453439    1,00550216    1,00273714    1,00369916    1,00458613    1,00558280    1,00286865    1,91001238    1,92007115    1,94007352    1,96088682    1,79868425    1,79868425
1573,00    -0,90421794    1,01281832    0,99425476    0,99536447    1,00058090    1,00055749    1,00299136    1,00435424    1,00537623    1,00251917    1,00341791    1,00427311    1,00522807    1,00240674    1,00336661    1,00426168    1,00523526    1,00242242    1,00338314    1,00427733    1,00525218    1,00244572    1,00341216    1,00431383    1,00530140    1,00251895    1,00350073    1,00441599    1,00542526    1,00268690    1,91001095    1,92005359    1,94005625    1,95899678    1,61583487    1,61583487
1584,00    -1,09011190    0,95275818    0,97794294    0,99548233    1,00291974    1,00133459    1,00201152    1,00245599    1,00303033    0,99961496    1,00054954    1,00162309    1,00264099    0,99943495    1,00048178    1,00160317    1,00263798    0,99943720    1,00048491    1,00160593    1,00264029    0,99943924    1,00048563    1,00160394    1,00263334    0,99942292    1,00045731    1,00155881    1,00256210    0,99930665    1,90998819    1,92003595    1,94003888    1,95689423    1,37401522    1,37401522
1595,00    -1,05590456    0,96936573    1,00427028    1,00926602    1,00728899    1,00170017    1,00124675    1,00177635    1,00267989    0,99950242    1,00059048    1,00173286    1,00277828    0,99959925    1,00064043    1,00174657    1,00277334    0,99958526    1,00062488    1,00173145    1,00275679    0,99956236    1,00059641    1,00169575    1,00270872    0,99949064    1,00050954    1,00159539    1,00258653    0,99932366    1,90998803    1,92001045    1,94001382    1,95318191    0,81599144    0,81599144
1606,00    -0,95945388    1,05396123    1,02703909    1,01171575    1,00595141    1,00103719    1,00202855    1,00346303    1,00486065    1,00226303    1,00333823    1,00427733    1,00526467    1,00246081    1,00341714    1,00430256    1,00526975    1,00245930    1,00341414    1,00429972    1,00526729    1,00245711    1,00341325    1,00430142    1,00527374    1,00247267    1,00344025    1,00434429    1,00534137    1,00258354    1,91000845    1,91990079    1,93990683    1,93609856    -1,93719488    -1,93719488
1617,00    -0,88932081    1,02958428    1,00463999    0,99907543    1,00113725    1,00014834    1,00254774    1,00408485    1,00523773    1,00243512    1,00336188    1,00422817    1,00518423    1,00235474    1,00331472    1,00421291    1,00518706    1,00236682    1,00332897    1,00422717    1,00520289    1,00238873    1,00335616    1,00426118    1,00524857    1,00245662    1,00343837    1,00435631    1,00536449    1,00261471    1,91000909    1,91992212    1,93992714    1,93823441    -1,76097214    -1,76097214
1628,00    -1,04566005    0,97128331    0,97890530    0,99296877    1,00117604    1,00056016    1,00189137    1,00260290    1,00325575    0,99988538    1,00080293    1,00184734    1,00285374    0,99967585    1,00071433    1,00181697    1,00284660    0,99967678    1,00071741    1,00182013    1,00284948    0,99967964    1,00071917    1,00181958    1,00284476    0,99966716    1,00069643    1,00178237    1,00278524    0,99956942    1,90998915    1,91994226    1,93994635    1,94046925    -1,54078148    -1,54078148
1639,00    -1,08021131    0,94616081    0,99213698    1,00485524    1,00633666    1,00189811    1,00162052    1,00203959    1,00283004    0,99960189    1,00065884    1,00178675    1,00282951    0,99965946    1,00070000    1,00180213    1,00282815    0,99964887    1,00068676    1,00178848    1,00281277    0,99962746    1,00066021    1,00175536    1,00276832    0,99956122    1,00057989    1,00166226    1,00265447    0,99940491    1,90998843    1,91996433    1,93996753    1,94326352    -1,19629661    -1,19629661
1650,00    -0,99132334    1,03933964    1,02510523    1,01337632    1,00744395    1,00183553    1,00222125    1,00336579    1,00466207    1,00200920    1,00309633    1,00406257    1,00506103    1,00223009    1,00319469    1,00409839    1,00507062    1,00223020    1,00319191    1,00409523    1,00506761    1,00222719    1,00318995    1,00409547    1,00507182    1,00223885    1,00321133    1,00413046    1,00512786    1,00233139    1,91000976    1,92009907    1,94009840    1,96355902    2,01591973    2,01591973
1661,00    -0,90087905    1,04386599    1,01478473    1,00362579    1,00244869    1,00016798    1,00225527    1,00384116    1,00508711    1,00233104    1,00328972    1,00417192    1,00513173    1,00229408    1,00325487    1,00415694    1,00513185    1,00230312    1,00326693    1,00416977    1,00514651    1,00232360    1,00329229    1,00420135    1,00518881    1,00238643    1,00336846    1,00428975    1,00529700    1,00253468    1,91001083    1,92008018    1,94008002    1,96171836    1,87078056    1,87078056
1672,00    -0,96997390    0,99152597    0,98429688    0,99267474    1,00001867    0,99978087    1,00164544    1,00265065    1,00342080    1,00011301    1,00102519    1,00204639    1,00304269    0,99988932    1,00092003    1,00200588    1,00303081    0,99988827    1,00092263    1,00200918    1,00303412    0,99989181    1,00092530    1,00200990    1,00303137    0,99988275    1,00090753    1,00197975    1,00298227    0,99980147    1,90999231    1,92006197    1,94006231    1,95985705    1,70276500    1,70276500
1683,00    -1,09589488    0,94101759    0,98269079    0,99989634    1,00471492    1,00167257    1,00182026    1,00225839    1,00298250    0,99971635    1,00074084    1,00185044    1,00288806    0,99972671    1,00076592    1,00186339    1,00288847    0,99971880    1,00075479    1,00185122    1,00287432    0,99969890    1,00073014    1,00182057    1,00283329    0,99963782    1,00065599    1,00173437    1,00272747    0,99949199    1,90999001    1,92004463    1,94004540    1,95788807    1,49413303    1,49413303
1694,00    -1,02275157    1,00937239    1,01754148    1,01286678    1,00825253    1,00254364    1,00249927    1,00335745    1,00452326    1,00179944    1,00288627    1,00387300    1,00488077    1,00202614    1,00299837    1,00391842    1,00489522    1,00202847    1,00299624    1,00391519    1,00489182    1,00202478    1,00299337    1,00391417    1,00489405    1,00203300    1,00300979    1,00394218    1,00493985    1,00210933    1,91000723    1,92002558    1,94002680    1,95539526    1,17119245    1,17119245
1705,00    -0,92517227    1,05360790    1,02288932    1,00812012    1,00421755    1,00058195    1,00215085    1,00365552    1,00494160    1,00221562    1,00320550    1,00410667    1,00507248    1,00222698    1,00318928    1,00409589    1,00507172    1,00223377    1,00319940    1,00410730    1,00508520    1,00225279    1,00322295    1,00413654    1,00512428    1,00231083    1,00329339    1,00421850    1,00522496    1,00244934    1,91000781    1,91989244    1,93989714    1,93517482    -2,00731565    -2,00731565
1716,00    -0,90950347    1,01040752    0,99286187    0,99455659    0,99969444    0,99918760    1,00135817    1,00262552    1,00353054    1,00029774    1,00121627    1,00222114    1,00320949    1,00007771    1,00110132    1,00217216    1,00319283    1,00007423    1,00110305    1,00217538    1,00319643    1,00007833    1,00110649    1,00217719    1,00319540    1,00007227    1,00109311    1,00215330    1,00315554    1,00000556    1,90999187    1,91991313    1,93991699    1,93726984    -1,84408965    -1,84408965
1727,00    -1,09295617    0,95054154    0,97788104    0,99555297    1,00279493    1,00109399    1,00182778    1,00240656    1,00312094    0,99983664    1,00083201    1,00192149    1,00295209    0,99979896    1,00083614    1,00192843    1,00295241    0,99979284    1,00082682    1,00191765    1,00293947    0,99977445    1,00080402    1,00188936    1,00290168    0,99971822    1,00073568    1,00180973    1,00280360    0,99958262    1,90998943    1,91993366    1,93993668    1,93943727    -1,64756445    -1,64756445
1738,00    -1,05203420    0,97374892    1,00609328    1,01020874    1,00818764    1,00299324    1,00277467    1,00340560    1,00443586    1,00163253    1,00270778    1,00370772    1,00472231    1,00184671    1,00282583    1,00376042    1,00474135    1,00185158    1,00282470    1,00375737    1,00473773    1,00184736    1,00282106    1,00375526    1,00473825    1,00185258    1,00283314    1,00377712    1,00477502    1,00191463    1,91000533    1,91995426    1,93995650    1,94185854    -1,38044851    -1,38044851
1749,00    -0,95499936    1,05488356    1,02711508    1,01168156    1,00606665    1,00127700    1,00223264    1,00354799    1,00481634    1,00209816    1,00311394    1,00403492    1,00500826    1,00215533    1,00311984    1,00403152    1,00500845    1,00216081    1,00312836    1,00404161    1,00502075    1,00217838    1,00315015    1,00406862    1,00505678    1,00223187    1,00321514    1,00414440    1,00515019    1,00236082    1,91000879    1,91998860    1,93998981    1,94701611    -0,57390284    -0,57390284
1760,00    -0,88935106    1,02740859    1,00310371    0,99813619    1,00026105    0,99892503    1,00111730    1,00256342    1,00359591    1,00044220    1,00137691    1,00237255    1,00335562    1,00024313    1,00126041    1,00231793    1,00333477    1,00023706    1,00126100    1,00232085    1,00333849    1,00024157    1,00126508    1,00232360    1,00333896    1,00023816    1,00125557    1,00230523    1,00330725    1,00018428    1,90999556    1,92008905    1,94008748    1,96255072    1,93841086    1,93841086
1771,00    -1,05455881    0,96839590    0,97822297    0,99282177    1,00101650    1,00030745    1,00166372    1,00247222    1,00323258    0,99995376    1,00092749    1,00199733    1,00301987    0,99987447    1,00090900    1,00199565    1,00301838    0,99986915    1,00090105    1,00198613    1,00300662    0,99985224    1,00088004    1,00196009    1,00297188    0,99980057    1,00081719    1,00188670    1,00288122    0,99967490    1,90999185    1,92007030    1,94006934    1,96069855    1,78190312    1,78190312
1782,00    -1,07721948    0,94822613    0,99381846    1,00590903    1,00723951    1,00307186    1,00296548    1,00347164    1,00438623    1,00150429    1,00255953    1,00356568    1,00458420    1,00168972    1,00267488    1,00362231    1,00460697    1,00169716    1,00267498    1,00361964    1,00460327    1,00169255    1,00267073    1,00361661    1,00460231    1,00169516    1,00267899    1,00363309    1,00463117    1,00174472    1,91000538    1,92005283    1,94005241    1,95879863    1,59511899    1,59511899
1793,00    -0,98682095    1,04252123    1,02596691    1,01357578    1,00760714    1,00208617    1,00246122    1,00352248    1,00472173    1,00198723    1,00302000    1,00395932    1,00494080    1,00208078    1,00304809    1,00396530    1,00494349    1,00208594    1,00305548    1,00397423    1,00495466    1,00210209    1,00307555    1,00399910    1,00498779    1,00215128    1,00313538    1,00406901    1,00507419    1,00227089    1,91000864    1,92003515    1,94003523    1,95665141    1,34323493    1,34323493
1804,00    -0,89817002    1,04210943    1,01336465    1,00265916    1,00158951    0,99906136    1,00099570    1,00250310    1,00363217    1,00055182    1,00150900    1,00250178    1,00348247    1,00038752    1,00139937    1,00244517    1,00345855    1,00037901    1,00139866    1,00244762    1,00346227    1,00038381    1,00140325    1,00245115    1,00346404    1,00038269    1,00139712    1,00243762    1,00343946    1,00034006    1,90999538    1,92000501    1,94000585    1,95208215    0,61499226    0,61499226
1815,00    -0,98082038    0,98868396    0,98311156    0,99226226    0,99978073    0,99950222    1,00138362    1,00246012    1,00331037    1,00006009    1,00102243    1,00207528    1,00308972    0,99995170    1,00098309    1,00206377    1,00308509    0,99994625    1,00097604    1,00205532    1,00307445    0,99993076    1,00095675    1,00203141    1,00304259    0,99988338    1,00089905    1,00196392    1,00295901    0,99976729    1,90999029    1,91990368    1,93990716    1,93631083    -1,92082046    -1,92082046
1826,00    -1,09459158    0,94064008    0,98384634    1,00090949    1,00559472    1,00274636    1,00301154    1,00351803    1,00435766    1,00140788    1,00243898    1,00344546    1,00446500    1,00155328    1,00254351    1,00350216    1,00449014    1,00156299    1,00254493    1,00350002    1,00448649    1,00155812    1,00254018    1,00349622    1,00448427    1,00155848    1,00254515    1,00350802    1,00450624    1,00159715    1,91000288    1,91992487    1,93992753    1,93844957    -1,74139131    -1,74139131
1837,00    -1,01847700    1,01436211    1,01910383    1,01334811    1,00850640    1,00282254    1,00276841    1,00356632    1,00466166    1,00188948    1,00292832    1,00388256    1,00487176    1,00200483    1,00297537    1,00389844    1,00487804    1,00201055    1,00298211    1,00390643    1,00488816    1,00202532    1,00300053    1,00392925    1,00491855    1,00207045    1,00305548    1,00399357    1,00499823    1,00218101    1,91000712    1,91994509    1,93994700    1,94070748    -1,51456367    -1,51456367
1848,00    -0,92130808    1,05266676    1,02185215    1,00724359    1,00340303    0,99957659    1,00103651    1,00247862    1,00365625    1,00063430    1,00161564    1,00261045    1,00359148    1,00051268    1,00152006    1,00255568    1,00356600    1,00050217    1,00151806    1,00255755    1,00356959    1,00050714    1,00152304    1,00256174    1,00357247    1,00050801    1,00151985    1,00255241    1,00355412    1,00047516    1,90999607    1,91996777    1,93996895    1,94365220    -1,14072329    -1,14072329
1859,00    -0,91545015    1,00784022    0,99135441    0,99390381    0,99935615    0,99886961    1,00106632    1,00239048    1,00335416    1,00015056    1,00111264    1,00215278    1,00316004    1,00002932    1,00105723    1,00213173    1,00315152    1,00002292    1,00105059    1,00212411    1,00314189    1,00000879    1,00103294    1,00210223    1,00311273    0,99996544    1,00098010    1,00204031    1,00303591    0,99985854    1,90999368    1,92009814    1,94009569    1,96338750    2,00235572    2,00235572
1870,00    -1,09515451    0,94853538    0,97832285    0,99636884    1,00360452    1,00207181    1,00288649    1,00351541    1,00433328    1,00133469    1,00234235    1,00334517    1,00436321    1,00143558    1,00242986    1,00339818    1,00438908    1,00144698    1,00243252    1,00339664    1,00438559    1,00144198    1,00242741    1,00339222    1,00438231    1,00144041    1,00242953    1,00339997    1,00439830    1,00146966    1,91000408    1,92007879    1,94007703    1,96153192    1,85513271    1,85513271
1881,00    -1,04818727    0,97852404    1,00801641    1,01095070    1,00855290    1,00331574    1,00307154    1,00365325    1,00463303    1,00180861    1,00284272    1,00380714    1,00480275    1,00192879    1,00290280    1,00383192    1,00481306    1,00193576    1,00290935    1,00383921    1,00482225    1,00194923    1,00292620    1,00386009    1,00485006    1,00199055    1,00297655    1,00391910    1,00492330    1,00209237    1,91000794    1,92006081    1,94005967    1,95966628    1,68415102    1,68415102
1892,00    -0,95068371    1,05539584    1,02671092    1,01100643    1,00533613    1,00037017    1,00124498    1,00251276    1,00368381    1,00069851    1,00170096    1,00270062    1,00368416    1,00062032    1,00162424    1,00265114    1,00365879    1,00060848    1,00162110    1,00265238    1,00366217    1,00061351    1,00162636    1,00265710    1,00366597    1,00061607    1,00162570    1,00265141    1,00365301    1,00059171    1,90999765    1,92004337    1,94004278    1,95767484    1,46939629    1,46939629
1903,00    -0,89001560    1,02510384    1,00148217    0,99732059    0,99982586    0,99856014    1,00079701    1,00229467    1,00337041    1,00022330    1,00119500    1,00222754    1,00322935    1,00010610    1,00113045    1,00219867    1,00321683    1,00009821    1,00112378    1,00219164    1,00320808    1,00008535    1,00110768    1,00217167    1,00318146    1,00004576    1,00105940    1,00211501    1,00311105    0,99994765    1,90999308    1,92002347    1,94002344    1,95504459    1,11962957    1,11962957
1914,00    -1,06247491    0,96564617    0,97795953    0,99332786    1,00170420    1,00118176    1,00260305    1,00344813    1,00429903    1,00127558    1,00226503    1,00326248    1,00427722    1,00133490    1,00233222    1,00330872    1,00430214    1,00134722    1,00233588    1,00330779    1,00429889    1,00134220    1,00233053    1,00330288    1,00429473    1,00133900    1,00233022    1,00330715    1,00430558    1,00136014    1,91000082    1,91989391    1,93989740    1,93535119    -1,99247625    -1,99247625
1925,00    -1,07406364    0,95085920    0,99565074    1,00681857    1,00770875    1,00344580    1,00329034    1,00374902    1,00462667    1,00174494    1,00276570    1,00373516    1,00473518    1,00185384    1,00283133    1,00376658    1,00474935    1,00186248    1,00283810    1,00377339    1,00475772    1,00187474    1,00285346    1,00379244    1,00478310    1,00191247    1,00289946    1,00384644    1,00485022    1,00200593    1,91000553    1,91991569    1,93991835    1,93748309    -1,82617662    -1,82617662
1936,00    -0,98237021    1,04517927    1,02636151    1,01318879    1,00700152    1,00128406    1,00158848    1,00261273    1,00372639    1,00075318    1,00176973    1,00277476    1,00376213    1,00071208    1,00171351    1,00273308    1,00373845    1,00069974    1,00170951    1,00273374    1,00374157    1,00070474    1,00171495    1,00273886    1,00374613    1,00070873    1,00171645    1,00273630    1,00373780    1,00069166    1,90999710    1,91993606    1,93993797    1,93966152    -1,62507695    -1,62507695
1947,00    -0,89588208    1,04017352    1,01185377    1,00178701    1,00108359    0,99865108    1,00064874    1,00220846    1,00337074    1,00027975    1,00126791    1,00229782    1,00329638    1,00018100    1,00120190    1,00226389    1,00328036    1,00017136    1,00119486    1,00225722    1,00327235    1,00015967    1,00118022    1,00223904    1,00324811    1,00012361    1,00113621    1,00218734    1,00318377    1,00003385    1,90999304    1,91995669    1,93995791    1,94213961    -1,34541280    -1,34541280
1958,00    -0,99188849    0,98587386    0,98227030    0,99241691    1,00030578    1,00025983    1,00221039    1,00331707    1,00424616    1,00122230    1,00220207    1,00319470    1,00420527    1,00124954    1,00224895    1,00323226    1,00422780    1,00126194    1,00225329    1,00323187    1,00422482    1,00125698    1,00224779    1,00322659    1,00421995    1,00125242    1,00224544    1,00322790    1,00422642    1,00126663    1,91000183    1,92000254    1,94000256    1,94962501    -0,04588986    -0,04588986
1969,00    -1,09281668    0,94077372    0,98519357    1,00183912    1,00613255    1,00316857    1,00336341    1,00381866    1,00462939    1,00169561    1,00269816    1,00366810    1,00467026    1,00178101    1,00276178    1,00370305    1,00468751    1,00179141    1,00276903    1,00370961    1,00469520    1,00180257    1,00278300    1,00372694    1,00471830    1,00183692    1,00282492    1,00377621    1,00477961    1,00192241    1,91000732    1,92008744    1,94008512    1,96236428    1,92368060    1,92368060
1980,00    -1,01409937    1,01906030    1,02026146    1,01329304    1,00805849    1,00213538    1,00200425    1,00276929    1,00378941    1,00080553    1,00182676    1,00283560    1,00382716    1,00078961    1,00178941    1,00280292    1,00380640    1,00077758    1,00178491    1,00280310    1,00380924    1,00078248    1,00179044    1,00280852    1,00381442    1,00078766    1,00179376    1,00280861    1,00381004    1,00077681    1,90999935    1,92006879    1,94006714    1,96051145    1,76483094    1,76483094
1991,00    -0,91761617    1,05145002    1,02069757    1,00643237    1,00286892    0,99913227    1,00066686    1,00216437    1,00336930    1,00032417    1,00133130    1,00236254    1,00336010    1,00025311    1,00127088    1,00232683    1,00334159    1,00024179    1,00126328    1,00232033    1,00333420    1,00023116    1,00124999    1,00230383    1,00331219    1,00019839    1,00120997    1,00225678    1,00325357    1,00011655    1,90999465    1,92005125    1,94005020    1,95859987    1,57382153    1,57382153
2002,00    -0,92255579    1,00524865    0,99011368    0,99373570    0,99969965    0,99949835    1,00178333    1,00313909    1,00417258    1,00116874    1,00214877    1,00313899    1,00414555    1,00117783    1,00217854    1,00316741    1,00416467    1,00118953    1,00218317    1,00316743    1,00416197    1,00118468    1,00217761    1,00316188    1,00415653    1,00117901    1,00217355    1,00316071    1,00415929    1,00118736    1,91000153    1,92003339    1,94003289    1,95639952    1,31038741    1,31038741
2013,00    -1,09653440    0,94682510    0,97896086    0,99715577    1,00415484    1,00252731    1,00326102    1,00383380    1,00462694    1,00165540    1,00263947    1,00360670    1,00460888    1,00171115    1,00269480    1,00364189    1,00462802    1,00172310    1,00270267    1,00364836    1,00463516    1,00173326    1,00271535    1,00366408    1,00465613    1,00176446    1,00275345    1,00370889    1,00471196    1,00184238    1,91000542    1,91999385    1,93999435    1,94993297    0,18483904    0,18483904
2024,00    -1,04409722    0,98349491    1,00964299    1,01121188    1,00827833    1,00275262    1,00241291    1,00295912    1,00387150    1,00086018    1,00187630    1,00288590    1,00388105    1,00085452    1,00185336    1,00286198    1,00386394    1,00084351    1,00184877    1,00286182    1,00386652    1,00084827    1,00185432    1,00286745    1,00387218    1,00085442    1,00185914    1,00286976    1,00387113    1,00084883    1,90999767    1,91990609    1,93990894    1,93652413    -1,90419654    -1,90419654
2035,00    -0,94632825    1,05554688    1,02616961    1,01037042    1,00482485    0,99991149    1,00085987    1,00218481    1,00337972    1,00036259    1,00138655    1,00242137    1,00341983    1,00032172    1,00133683    1,00238706    1,00340014    1,00030907    1,00132861    1,00238059    1,00339324    1,00029939    1,00131657    1,00236565    1,00337330    1,00026970    1,00128029    1,00232295    1,00332006    1,00019531    1,90999368    1,91992701    1,93992909    1,93866684    -1,72136726    -1,72136726
2046,00    -0,89148669    1,02274355    1,00005041    0,99691201    0,99999497    0,99905450    1,00140580    1,00294308    1,00408295    1,00111178    1,00210134    1,00309265    1,00409619    1,00111812    1,00211954    1,00311286    1,00411149    1,00112849    1,00212408    1,00311314    1,00410902    1,00112380    1,00211853    1,00310741    1,00410315    1,00111724    1,00211306    1,00310417    1,00410281    1,00112066    1,91000018    1,91994724    1,93994862    1,94095167    -1,48722291    -1,48722291
2057,00    -1,06967476    0,96296010    0,97785721    0,99384124    1,00220349    1,00164580    1,00299167    1,00377859    1,00460700    1,00161793    1,00258773    1,00355099    1,00455157    1,00164490    1,00263095    1,00358351    1,00457127    1,00165796    1,00263941    1,00358998    1,00457796    1,00166723    1,00265090    1,00360421    1,00459694    1,00169548    1,00268542    1,00364484    1,00464761    1,00176626    1,91000484    1,91997104    1,93997169    1,94409746    -1,07469060    -1,07469060
2068,00    -1,07057711    0,95391293    0,99729709    1,00731173    1,00759883    1,00300980    1,00273508    1,00315010    1,00396512    1,00091858    1,00192151    1,00292817    1,00392559    1,00090839    1,00190675    1,00291148    1,00391226    1,00089892    1,00190243    1,00291114    1,00391461    1,00090351    1,00190793    1,00291690    1,00392064    1,00091043    1,00191399    1,00292105    1,00392236    1,00090924    1,91000075    1,92009633    1,94009355    1,96320074    1,98839738    1,98839738
2079,00    -0,97774312    1,04749559    1,02663104    1,01282206    1,00656421    1,00083593    1,00119835    1,00227736    1,00341219    1,00040142    1,00143606    1,00247467    1,00347525    1,00038635    1,00139931    1,00244422    1,00345571    1,00037290    1,00139057    1,00243773    1,00344922    1,00036406    1,00137967    1,00242423    1,00343120    1,00033723    1,00134686    1,00238559    1,00338299    1,00026983    1,90999613    1,92007699    1,94007494    1,96134621    1,83925374    1,83925374
2090,00    -0,89386166    1,03815326    1,01046939    1,00125378    1,00110983    0,99901591    1,00115229    1,00276345    1,00398733    1,00105157    1,00205726    1,00305335    1,00405543    1,00106881    1,00207058    1,00306741    1,00406707    1,00107748    1,00207469    1,00306777    1,00406480    1,00107296    1,00206920    1,00306195    1,00405861    1,00106570    1,00206261    1,00305702    1,00405571    1,00106504    1,91000113    1,92005913    1,94005770    1,95947514    1,66512760    1,66512760
2101,00    -1,00342955    0,98298844    0,98153351    0,99259215    1,00069868    1,00070265    1,00260073    1,00365307    1,00456187    1,00157711    1,00254029    1,00350036    1,00449852    1,00158269    1,00257062    1,00352822    1,00451750    1,00159626    1,00257952    1,00353473    1,00452383    1,00160474    1,00258992    1,00354758    1,00454096    1,00163025    1,00262111    1,00358431    1,00458679    1,00169431    1,91000506    1,92004175    1,94004090    1,95745763    1,44362507    1,44362507
