3180,00    -0,90683210    1,04717571    1,01722812    1,00461247    1,00232180    0,99930381    1,00113322    1,00270351    1,00394345    1,00101262    1,00201603    1,00300498    1,00399621    1,00099053    1,00198903    1,00298926    1,00398921    1,00098739    1,00198763    1,00298850    1,00398867    1,00098690    1,00198722    1,00298816    1,00398834    1,00098646    1,00198669    1,00298751    1,00398748    1,00098520    1,90999903    1,91992997    1,93993181    1,93897780    -1,69211151    -1,69211151
3190,00    -0,93105705    1,00243306    0,98879144    0,99344657    0,99976631    0,99961186    1,00183344    1,00312039    1,00409781    1,00103710    1,00199203    1,00297320    1,00396681    1,00095997    1,00196098    1,00296396    1,00396454    1,00095885    1,00195973    1,00296258    1,00396310    1,00095716    1,00195801    1,00296083    1,00396110    1,00095448    1,00195499    1,00295754    1,00395726    1,00094936    1,90999908    1,91994833    1,93994955    1,94107920    -1,47271069    -1,47271069
3200,00    -1,09516831    0,94849312    0,97841275    0,99643777    1,00362297    1,00203406    1,00279009    1,00335932    1,00410891    1,00101109    1,00198570    1,00298732    1,00399306    1,00099641    1,00199835    1,00299917    1,00399944    1,00099946    1,00199951    1,00299955    1,00399954    1,00099942    1,00199937    1,00299934    1,00399925    1,00099903    1,00199897    1,00299897    1,00399891    1,00099868    1,90999972    1,91996979    1,93997036    1,94391374    -1,10223962    -1,10223962
3210,00    -1,05576154    0,96941460    1,00443625    1,00971990    1,00806651    1,00288085    1,00255159    1,00305559    1,00395505    1,00096740    1,00199988    1,00301944    1,00402854    1,00103671    1,00203660    1,00303407    1,00403361    1,00103903    1,00203820    1,00303550    1,00403501    1,00104064    1,00203981    1,00303712    1,00403684    1,00104308    1,00204258    1,00304015    1,00404041    1,00104786    1,91000174    1,92009890    1,94009592    1,96344219    2,00650598    2,00650598
3220,00    -0,96834943    1,05150964    1,02718761    1,01244249    1,00631900    1,00089601    1,00148011    1,00266418    1,00386459    1,00096738    1,00200854    1,00301668    1,00401527    1,00101485    1,00201291    1,00301126    1,00401080    1,00101242    1,00201212    1,00301125    1,00401111    1,00101294    1,00201273    1,00301194    1,00401194    1,00101405    1,00201396    1,00301322    1,00401335    1,00101584    1,91000121    1,92008119    1,94007888    1,96175546    1,87399414    1,87399414
3230,00    -0,89366920    1,03807906    1,01042593    1,00126004    1,00114512    0,99906438    1,00118925    1,00277838    1,00397777    1,00101581    1,00200360    1,00298814    1,00397842    1,00097002    1,00196923    1,00297102    1,00397129    1,00096662    1,00196732    1,00296963    1,00397005    1,00096524    1,00196596    1,00296828    1,00396854    1,00096324    1,00196369    1,00296577    1,00396557    1,00095922    1,91000054    1,92006463    1,94006292    1,96006618    1,72304955    1,72304955
3240,00    -0,98145003    0,98856833    0,98319284    0,99251433    1,00020350    1,00015165    1,00212746    1,00323109    1,00412848    1,00104538    1,00199843    1,00298258    1,00397937    1,00097668    1,00197821    1,00298037    1,00398092    1,00097798    1,00197849    1,00298002    1,00398028    1,00097707    1,00197749    1,00297894    1,00397903    1,00097539    1,00197562    1,00297696    1,00397677    1,00097246    1,91000037    1,92004880    1,94004764    1,95830449    1,54142242    1,54142242
3250,00    -1,09691875    0,94162666    0,98187581    0,99958748    1,00505577    1,00253240    1,00287420    1,00333633    1,00408712    1,00100874    1,00199789    1,00300544    1,00401356    1,00102099    1,00202247    1,00302156    1,00402152    1,00102508    1,00202457    1,00302284    1,00402252    1,00102613    1,00202557    1,00302381    1,00402359    1,00102754    1,00202718    1,00302561    1,00402575    1,00103048    1,91000051    1,92003233    1,94003168    1,95625319    1,29093698    1,29093698
3260,00    -1,03549950    0,99408969    1,01306079    1,01200599    1,00827946    1,00258298    1,00229841    1,00293160    1,00391118    1,00095484    1,00199629    1,00301590    1,00402295    1,00102841    1,00202762    1,00302531    1,00402475    1,00102862    1,00202797    1,00302599    1,00402565    1,00102980    1,00202924    1,00302731    1,00402717    1,00103184    1,00203151    1,00302976    1,00402998    1,00103553    1,91000013    1,91999880    1,93999903    1,95088696    0,38069923    0,38069923
3270,00    -0,94600566    1,05561626    1,02623609    1,01049300    1,00503974    1,00025806    1,00127193    1,00262735    1,00386644    1,00096569    1,00199684    1,00299908    1,00399438    1,00098905    1,00198724    1,00298728    1,00398708    1,00098486    1,00198514    1,00298618    1,00398637    1,00098420    1,00198456    1,00298565    1,00398581    1,00098347    1,00198371    1,00298467    1,00398461    1,00098178    1,90999854    1,91990340    1,93990620    1,93625613    -1,92499928    -1,92499928
3280,00    -0,88945448    1,02727421    1,00299528    0,99807580    1,00027269    0,99904219    1,00134280    1,00288726    1,00402549    1,00103116    1,00200515    1,00298661    1,00397740    1,00096997    1,00196988    1,00297201    1,00397248    1,00096812    1,00196882    1,00297103    1,00397141    1,00096679    1,00196743    1,00296960    1,00396978    1,00096462    1,00196500    1,00296696    1,00396673    1,00096058    1,90999874    1,91992267    1,93992476    1,93819787    -1,76407588    -1,76407588
3290,00    -1,03630673    0,97406710    0,97931460    0,99271850    1,00106419    1,00078899    1,00241161    1,00332067    1,00414933    1,00105368    1,00200988    1,00299839    1,00399864    1,00100107    1,00200279    1,00300349    1,00400388    1,00100469    1,00200465    1,00300433    1,00400427    1,00100492    1,00200478    1,00300441    1,00400431    1,00100497    1,00200486    1,00300454    1,00400454    1,00100535    1,90999934    1,91994104    1,93994249    1,94021650    -1,56766843    -1,56766843
3300,00    -1,08829904    0,94184885    0,98780671    1,00313274    1,00636480    1,00285577    1,00285579    1,00326874    1,00404672    1,00099375    1,00199813    1,00301100    1,00402023    1,00102847    1,00202937    1,00302768    1,00402739    1,00103179    1,00203111    1,00302891    1,00402853    1,00103314    1,00203248    1,00303031    1,00403011    1,00103523    1,00203484    1,00303287    1,00403308    1,00103920    1,90999986    1,91996029    1,93996113    1,94259369    -1,28694646    -1,28694646
3310,00    -1,01375572    1,01935981    1,02030536    1,01326706    1,00802395    1,00211009    1,00200706    1,00280871    1,00387021    1,00093892    1,00198474    1,00300268    1,00400686    1,00100764    1,00200640    1,00300519    1,00400470    1,00100524    1,00200506    1,00300469    1,00400464    1,00100541    1,00200535    1,00300504    1,00400507    1,00100600    1,00200598    1,00300569    1,00400576    1,00100685    1,91000033    1,92001941    1,94001882    1,95302417    0,66926890    0,66926890
3320,00    -0,92504106    1,05352511    1,02271430    1,00778619    1,00365613    0,99970332    1,00114755    1,00263674    1,00388945    1,00097632    1,00199452    1,00299051    1,00398341    1,00097566    1,00197419    1,00297529    1,00397537    1,00097132    1,00197192    1,00297390    1,00397424    1,00097009    1,00197069    1,00297266    1,00397286    1,00096826    1,00196863    1,00297041    1,00397023    1,00096473    1,91000099    1,92008805    1,94008548    1,96241997    1,92812553    1,92812553
3330,00    -0,90000255    1,01532909    0,99558060    0,99537894    0,99979978    0,99923984    1,00157559    1,00301620    1,00407889    1,00105359    1,00201684    1,00299684    1,00398929    1,00098554    1,00198603    1,00298748    1,00398799    1,00098625    1,00198661    1,00298757    1,00398773    1,00098572    1,00198597    1,00298686    1,00398689    1,00098460    1,00198473    1,00298556    1,00398543    1,00098272    1,91000081    1,92007104    1,94006910    1,96073655    1,78540273    1,78540273
3340,00    -1,07649435    0,96007084    0,97761134    0,99407215    1,00225302    1,00144725    1,00264792    1,00337218    1,00415021    1,00105117    1,00201493    1,00300902    1,00401238    1,00101844    1,00202011    1,00301962    1,00401976    1,00102311    1,00202266    1,00302107    1,00402080    1,00102414    1,00202365    1,00302204    1,00402187    1,00102556    1,00202525    1,00302380    1,00402394    1,00102835    1,91000084    1,92005502    1,94005364    1,95901655    1,61815922    1,61815922
3350,00    -1,07376797    0,95105422    0,99563676    1,00664690    1,00740232    1,00296954    1,00273686    1,00316376    1,00399210    1,00096799    1,00198678    1,00300395    1,00401303    1,00101901    1,00201934    1,00301791    1,00401748    1,00102015    1,00201966    1,00301826    1,00401803    1,00102096    1,00202058    1,00301924    1,00401915    1,00102246    1,00202224    1,00302101    1,00402118    1,00102510    1,91000057    1,92003911    1,94003825    1,95712921    1,40365187    1,40365187
3360,00    -0,99115557    1,03947798    1,02519262    1,01340117    1,00733852    1,00151884    1,00171519    1,00270698    1,00384409    1,00093087    1,00197633    1,00299078    1,00399187    1,00098837    1,00198691    1,00298687    1,00398655    1,00098416    1,00198442    1,00298550    1,00398569    1,00098339    1,00198374    1,00298487    1,00398501    1,00098250    1,00198273    1,00298373    1,00398364    1,00098064    1,91000000    1,92001923    1,94001895    1,95438971    1,01860594    1,01860594
3370,00    -0,90682595    1,04716472    1,01721764    1,00460319    1,00231298    0,99929360    1,00112299    1,00269365    1,00393342    1,00100079    1,00200445    1,00299433    1,00398590    1,00097881    1,00197776    1,00297898    1,00397925    1,00097597    1,00197652    1,00297819    1,00397847    1,00097497    1,00197544    1,00297705    1,00397718    1,00097326    1,00197354    1,00297501    1,00397483    1,00097017    1,90999832    1,91989540    1,93989850    1,93548938    -1,98233980    -1,98233980
3380,00    -0,93109649    1,00242295    0,98879074    0,99345393    0,99977986    0,99963240    1,00185693    1,00314537    1,00412568    1,00107245    1,00202885    1,00300933    1,00400415    1,00100469    1,00200560    1,00300602    1,00400644    1,00100774    1,00200767    1,00300716    1,00400706    1,00100819    1,00200800    1,00300743    1,00400733    1,00100853    1,00200840    1,00300789    1,00400792    1,00100937    1,90999894    1,91991521    1,93991757    1,93742855    -1,83075355    -1,83075355
3390,00    -1,09516675    0,94849232    0,97842312    0,99645011    1,00363594    1,00205001    1,00280685    1,00337621    1,00412689    1,00103309    1,00200793    1,00300846    1,00401425    1,00102120    1,00202267    1,00302177    1,00402170    1,00102524    1,00202470    1,00302296    1,00402266    1,00102634    1,00202584    1,00302412    1,00402398    1,00102808    1,00202778    1,00302622    1,00402640    1,00103128    1,90999940    1,91993383    1,93993553    1,93940052    -1,65111387    -1,65111387
3400,00    -1,05574135    0,96943696    1,00444084    1,00971585    1,00805727    1,00286622    1,00253449    1,00303707    1,00393408    1,00094051    1,00197165    1,00299153    1,00399948    1,00100172    1,00200156    1,00300095    1,00400052    1,00100034    1,00200024    1,00300019    1,00400018    1,00100023    1,00200026    1,00300028    1,00400033    1,00100043    1,00200046    1,00300047    1,00400050    1,00100061    1,90999949    1,91995232    1,93995341    1,94156956    -1,41536696    -1,41536696
3410,00    -0,96833054    1,05150811    1,02717957    1,01243090    1,00630455    1,00087660    1,00145895    1,00264243    1,00384108    1,00093827    1,00197881    1,00298808    1,00398627    1,00098060    1,00197909    1,00297965    1,00397953    1,00097608    1,00197655    1,00297819    1,00397847    1,00097498    1,00197546    1,00297710    1,00397725    1,00097337    1,00197367    1,00297516    1,00397499    1,00097037    1,90999962    1,91997669    1,93997707    1,94495667    -0,93946102    -0,93946102
3420,00    -0,89366836    1,03806720    1,01041941    1,00125913    1,00114863    0,99907195    1,00119897    1,00278939    1,00399058    1,00103253    1,00202139    1,00300596    1,00399721    1,00099285    1,00199224    1,00299290    1,00399325    1,00099236    1,00199262    1,00299317    1,00399326    1,00099215    1,00199227    1,00299275    1,00399275    1,00099147    1,00199153    1,00299198    1,00399190    1,00099039    1,91000129    1,92009514    1,94009230    1,96308727    1,97985242    1,97985242
3430,00    -0,98150730    0,98855723    0,98319571    0,99252484    1,00021874    1,00017284    1,00215072    1,00325516    1,00415472    1,00107813    1,00203210    1,00301520    1,00401268    1,00101622    1,00201741    1,00301712    1,00401740    1,00102044    1,00202008    1,00301869    1,00401845    1,00102144    1,00202102    1,00301961    1,00401947    1,00102278    1,00202251    1,00302123    1,00402137    1,00102531    1,91000121    1,92007762    1,94007544    1,96140187    1,84404919    1,84404919
3440,00    -1,09690574    0,94163038    0,98188394    0,99959198    1,00505689    1,00253138    1,00287191    1,00333315    1,00408293    1,00100282    1,00199124    1,00299843    1,00400584    1,00101132    1,00201252    1,00301194    1,00401173    1,00101351    1,00201316    1,00301221    1,00401205    1,00101401    1,00201377    1,00301288    1,00401284    1,00101507    1,00201493    1,00301411    1,00401423    1,00101687    1,91000087    1,92006127    1,94005968    1,95970541    1,68803963    1,68803963
3450,00    -1,03547410    0,99411367    1,01306115    1,01199734    1,00826564    1,00256293    1,00227582    1,00290783    1,00388498    1,00092191    1,00196225    1,00298276    1,00398893    1,00098786    1,00198730    1,00298741    1,00398705    1,00098468    1,00198490    1,00298593    1,00398610    1,00098385    1,00198417    1,00298525    1,00398536    1,00098289    1,00198310    1,00298407    1,00398398    1,00098103    1,91000038    1,92004548    1,94004442    1,95791086    1,49688986    1,49688986
3460,00    -0,94598394    1,05561065    1,02622957    1,01048696    1,00503447    1,00025264    1,00126702    1,00262304    1,00386242    1,00096128    1,00199280    1,00299564    1,00399135    1,00098588    1,00198441    1,00298487    1,00398490    1,00098246    1,00198286    1,00298408    1,00398428    1,00098172    1,00198206    1,00298323    1,00398330    1,00098043    1,00198062    1,00298169    1,00398155    1,00097813    1,91000011    1,92002837    1,94002784    1,95571597    1,21716631    1,21716631
3470,00    -0,88946571    1,02726160    1,00299168    0,99808055    1,00028363    0,99905958    1,00136290    1,00290863    1,00404922    1,00106113    1,00203628    1,00301708    1,00400883    1,00100758    1,00200739    1,00300735    1,00400770    1,00100922    1,00200915    1,00300855    1,00400845    1,00100981    1,00200961    1,00300894    1,00400886    1,00101034    1,00201020    1,00300960    1,00400965    1,00101142    1,90999933    1,91993723    1,93993879    1,93938822    -1,71913528    -1,71913528
3480,00    -1,03636181    0,97405421    0,97931773    0,99272615    1,00107296    1,00079959    1,00242238    1,00333123    1,00416035    1,00106698    1,00202320    1,00301094    1,00401110    1,00101555    1,00201692    1,00301656    1,00401669    1,00101950    1,00201911    1,00301777    1,00401755    1,00102040    1,00202002    1,00301871    1,00401861    1,00102180    1,00202158    1,00302037    1,00402052    1,00102432    1,90999890    1,91990756    1,93991021    1,93666348    -1,89320170    -1,89320170
3490,00    -1,08827797    0,94185882    0,98781179    1,00313029    1,00635678    1,00284237    1,00284000    1,00325170    1,00402756    1,00096933    1,00197259    1,00298586    1,00399413    1,00099711    1,00199800    1,00299804    1,00399778    1,00099718    1,00199713    1,00299728    1,00399730    1,00099687    1,00199695    1,00299718    1,00399723    1,00099680    1,00199686    1,00299706    1,00399706    1,00099653    1,90999905    1,91992657    1,93992853    1,93861141    -1,72649289    -1,72649289
3500,00    -1,01372624    1,01938207    1,02030551    1,01326003    1,00801381    1,00209626    1,00199208    1,00279346    1,00385388    1,00091882    1,00196430    1,00298309    1,00398706    1,00098431    1,00198339    1,00298372    1,00398347    1,00098058    1,00198093    1,00298225    1,00398246    1,00097961    1,00198000    1,00298132    1,00398143    1,00097825    1,00197848    1,00297969    1,00397955    1,00097577    1,90999921    1,91994490    1,93994623    1,94066833    -1,51884399    -1,51884399
3510,00    -0,92501829    1,05351688    1,02270977    1,00778604    1,00366006    0,99971138    1,00115782    1,00264827    1,00390270    1,00099343    1,00201257    1,00300845    1,00400219    1,00099838    1,00199702    1,00299695    1,00399708    1,00099676    1,00199691    1,00299717    1,00399722    1,00099676    1,00199680    1,00299699    1,00399697    1,00099642    1,00199643    1,00299661    1,00399657    1,00099592    1,90999964    1,91996503    1,93996573    1,94323724    -1,19975005    -1,19975005
3520,00    -0,90003612    1,01531497    0,99557765    0,99538454    0,99981056    0,99925569    1,00159312    1,00303427    1,00409846    1,00107790    1,00204177    1,00302093    1,00401384    1,00101466    1,00201488    1,00301452    1,00401482    1,00101748    1,00201721    1,00301604    1,00401585    1,00101843    1,00201808    1,00301688    1,00401678    1,00101964    1,00201942    1,00301832    1,00401845    1,00102185    1,91000144    1,92009578    1,94009307    1,96346920    2,02240180    2,02240180
3530,00    -1,07652795    0,96005698    0,97761282    0,99407421    1,00225258    1,00144426    1,00264339    1,00336668    1,00414356    1,00104231    1,00200536    1,00299930    1,00400201    1,00100571    1,00200718    1,00300725    1,00400728    1,00100842    1,00200819    1,00300759    1,00400748    1,00100870    1,00200856    1,00300801    1,00400800    1,00100940    1,00200932    1,00300882    1,00400889    1,00101055    1,91000123    1,92008437    1,94008194    1,96206587    1,89961958    1,89961958
3540,00    -1,07374168    0,95107299    0,99564114    1,00664219    1,00739208    1,00295380    1,00271898    1,00314499    1,00397150    1,00094219    1,00196016    1,00297808    1,00398651    1,00098743    1,00198795    1,00298841    1,00398814    1,00098594    1,00198612    1,00298704    1,00398718    1,00098510    1,00198538    1,00298636    1,00398645    1,00098415    1,00198434    1,00298523    1,00398513    1,00098239    1,91000075    1,92006761    1,94006579    1,96038045    1,75270571    1,75270571
3550,00    -0,99112342    1,03949535    1,02519440    1,01339892    1,00733615    1,00151683    1,00171392    1,00270641    1,00384410    1,00093143    1,00197732    1,00299214    1,00399365    1,00099086    1,00198964    1,00298964    1,00398948    1,00098770    1,00198797    1,00298882    1,00398896    1,00098716    1,00198739    1,00298820    1,00398825    1,00098621    1,00198634    1,00298709    1,00398699    1,00098458    1,91000050    1,92005171    1,94005045    1,95864101    1,57828369    1,57828369
3560,00    -0,90680533    1,04715426    1,01721352    1,00460594    1,00232133    0,99930770    1,00113958    1,00271136    1,00395304    1,00102550    1,00203006    1,00301935    1,00401166    1,00100960    1,00200846    1,00300790    1,00400808    1,00100962    1,00200954    1,00300893    1,00400884    1,00101028    1,00201008    1,00300940    1,00400933    1,00101090    1,00201077    1,00301015    1,00401021    1,00101209    1,91000043    1,92003557    1,94003483    1,95667883    1,34683710    1,34683710
3570,00    -0,93115955    1,00240637    0,98878652    0,99345648    0,99978480    0,99963876    1,00186322    1,00315129    1,00413162    1,00107944    1,00203570    1,00301565    1,00401030    1,00101172    1,00201236    1,00301220    1,00401244    1,00101463    1,00201436    1,00301337    1,00401321    1,00101536    1,00201509    1,00301410    1,00401404    1,00101646    1,00201629    1,00301539    1,00401551    1,00101838    1,91000016    1,92001174    1,94001166    1,95319727    0,81906421    0,81906421
3580,00    -1,09517643    0,94848005    0,97842347    0,99644801    1,00362928    1,00203841    1,00279298    1,00336120    1,00411008    1,00101174    1,00198568    1,00298660    1,00399162    1,00099405    1,00199553    1,00299614    1,00399610    1,00099530    1,00199530    1,00299558    1,00399561    1,00099489    1,00199500    1,00299534    1,00399539    1,00099463    1,00199471    1,00299502    1,00399500    1,00099409    1,90999856    1,91989968    1,93990262    1,93589806    -1,95216632    -1,95216632
3590,00    -1,05571200    0,96946558    1,00444750    1,00971357    1,00805109    1,00285699    1,00252440    1,00302689    1,00392330    1,00092736    1,00195835    1,00297886    1,00398674    1,00098676    1,00198685    1,00298725    1,00398700    1,00098466    1,00198489    1,00298592    1,00398608    1,00098381    1,00198410    1,00298514    1,00398522    1,00098268    1,00198286    1,00298381    1,00398370    1,00098068    1,90999882    1,91991920    1,93992142    1,93783738    -1,79582783    -1,79582783
3600,00    -0,96829739    1,05151847    1,02718199    1,01243267    1,00630879    1,00088448    1,00146887    1,00265353    1,00385377    1,00095456    1,00199592    1,00300500    1,00400390    1,00100187    1,00200042    1,00299987    1,00399977    1,00099979    1,00199987    1,00299992    1,00399994    1,00099993    1,00199992    1,00299991    1,00399988    1,00099984    1,00199982    1,00299981    1,00399980    1,00099975    1,90999925    1,91993766    1,93993923    1,93983074    -1,60785057    -1,60785057
3610,00    -0,89365498    1,03805457    1,01041379    1,00126095    1,00115546    0,99908315    1,00121166    1,00280250    1,00400471    1,00105000    1,00203924    1,00302317    1,00401471    1,00101357    1,00201274    1,00301210    1,00401229    1,00101453    1,00201433    1,00301338    1,00401324    1,00101541    1,00201512    1,00301413    1,00401405    1,00101645    1,00201628    1,00301537    1,00401547    1,00101834    1,90999967    1,91995646    1,93995742    1,94209335    -1,35120706    -1,35120706
3620,00    -0,98158958    0,98853782    0,98318975    0,99252325    1,00021673    1,00016868    1,00214508    1,00324856    1,00414695    1,00106796    1,00202127    1,00300435    1,00400124    1,00100231    1,00200336    1,00300374    1,00400393    1,00100462    1,00200450    1,00300416    1,00400410    1,00100476    1,00200469    1,00300440    1,00400439    1,00100517    1,00200514    1,00300486    1,00400491    1,00100583    1,91000000    1,91998829    1,93998837    1,94690434    -0,59500226    -0,59500226
3630,00    -1,09689896    0,94162357    0,98188566    0,99958960    1,00504979    1,00251959    1,00285824    1,00331876    1,00406717    1,00098313    1,00197097    1,00297876    1,00398572    1,00098737    1,00198873    1,00298959    1,00398950    1,00098759    1,00198773    1,00298853    1,00398864    1,00098678    1,00198702    1,00298788    1,00398795    1,00098590    1,00198605    1,00298684    1,00398675    1,00098430    1,91000118    1,92009134    1,94008864    1,96273141    1,95258276    1,95258276
3640,00    -1,03544324    0,99414868    1,01307091    1,01199931    1,00826592    1,00256343    1,00227698    1,00290965    1,00388753    1,00092557    1,00196636    1,00298708    1,00399367    1,00099380    1,00199341    1,00299333    1,00399309    1,00099183    1,00199198    1,00299254    1,00399263    1,00099143    1,00199158    1,00299212    1,00399214    1,00099077    1,00199085    1,00299135    1,00399128    1,00098966    1,91000091    1,92007409    1,94007204    1,96104792    1,81323445    1,81323445
3650,00    -0,94595168    1,05561355    1,02623025    1,01048963    1,00504086    1,00026368    1,00128026    1,00263727    1,00387820    1,00098113    1,00201333    1,00301566    1,00401194    1,00101047    1,00200890    1,00300794    1,00400790    1,00100933    1,00200923    1,00300865    1,00400857    1,00100998    1,00200980    1,00300914    1,00400908    1,00101063    1,00201050    1,00300991    1,00400997    1,00101181    1,91000078    1,92005793    1,94005646    1,95934077    1,65155986    1,65155986
3660,00    -0,88946687    1,02724693    1,00298357    0,99807900    1,00028522    0,99906255    1,00136587    1,00291124    1,00405159    1,00106370    1,00203862    1,00301907    1,00401059    1,00100942    1,00200904    1,00300875    1,00400896    1,00101060    1,00201045    1,00300974    1,00400963    1,00101121    1,00201101    1,00301030    1,00401026    1,00101203    1,00201192    1,00301126    1,00401135    1,00101345    1,91000054    1,92004211    1,94004116    1,95750294    1,44905526    1,44905526
3670,00    -1,03643454    0,97403313    0,97931131    0,99272232    1,00106707    1,00078983    1,00241066    1,00331850    1,00414609    1,00104891    1,00200439    1,00299252    1,00399206    1,00099272    1,00199412    1,00299503    1,00399519    1,00099435    1,00199440    1,00299474    1,00399477    1,00099391    1,00199403    1,00299443    1,00399447    1,00099354    1,00199362    1,00299399    1,00399396    1,00099285    1,91000014    1,92002392    1,94002352    1,95508634    1,12590599    1,12590599
3680,00    -1,08826215    0,94186180    0,98781755    1,00313111    1,00635388    1,00283689    1,00283375    1,00324539    1,00402096    1,00096138    1,00196464    1,00297835    1,00398666    1,00098840    1,00198948    1,00299014    1,00399001    1,00098820    1,00198835    1,00298912    1,00398923    1,00098747    1,00198769    1,00298849    1,00398854    1,00098657    1,00198670    1,00298744    1,00398734    1,00098500    1,90999840    1,91989289    1,93989604    1,93517179    -2,00759022    -2,00759022
3690,00    -1,01369513    1,01941568    1,02031630    1,01326475    1,00801869    1,00210373    1,00200118    1,00280357    1,00386540    1,00093359    1,00197976    1,00299832    1,00400289    1,00100336    1,00200249    1,00300180    1,00400157    1,00100179    1,00200178    1,00300169    1,00400169    1,00100198    1,00200194    1,00300180    1,00400177    1,00100206    1,00200202    1,00300190    1,00400190    1,00100225    1,90999883    1,91991166    1,93991415    1,93707071    -1,86041933    -1,86041933
3700,00    -0,92498903    1,05351325    1,02270687    1,00778647    1,00366401    0,99971876    1,00116654    1,00265737    1,00391250    1,00100549    1,00202484    1,00302023    1,00401413    1,00101247    1,00201095    1,00300998    1,00400999    1,00101177    1,00201163    1,00301087    1,00401077    1,00101254    1,00201232    1,00301151    1,00401146    1,00101343    1,00201329    1,00301255    1,00401264    1,00101498    1,90999924    1,91993045    1,93993226    1,93902917    -1,68720717    -1,68720717
3710,00    -0,90006024    1,01529853    0,99556746    0,99537967    0,99980696    0,99925076    1,00158707    1,00302740    1,00409047    1,00106754    1,00203082    1,00301003    1,00400242    1,00100083    1,00200096    1,00300129    1,00400152    1,00100187    1,00200184    1,00300170    1,00400167    1,00100194    1,00200191    1,00300180    1,00400180    1,00100213    1,00200212    1,00300202    1,00400204    1,00100243    1,90999945    1,91994881    1,93995002    1,94113776    -1,46599629    -1,46599629
3720,00    -1,07657104    0,96003705    0,97760839    0,99407148    1,00224752    1,00143575    1,00263333    1,00335599    1,00413185    1,00102771    1,00199036    1,00298478    1,00398717    1,00098808    1,00198969    1,00299082    1,00399094    1,00098936    1,00198949    1,00299017    1,00399025    1,00098865    1,00198885    1,00298958    1,00398963    1,00098786    1,00198798    1,00298866    1,00398858    1,00098646    1,90999965    1,91997052    1,93997107    1,94402105    -1,08619839    -1,08619839
3730,00    -1,07372140    0,95108874    0,99565174    1,00664708    1,00739454    1,00295615    1,00272172    1,00314826    1,00397550    1,00094758    1,00196600    1,00298402    1,00399285    1,00099521    1,00199586    1,00299599    1,00399581    1,00099499    1,00199505    1,00299538    1,00399544    1,00099469    1,00199478    1,00299511    1,00399512    1,00099427    1,00199431    1,00299462    1,00399457    1,00099356    1,91000137    1,92009848    1,94009551    1,96339958    2,00328699    2,00328699
3740,00    -0,99109313    1,03952016    1,02520280    1,01340324    1,00734157    1,00152541    1,00172420    1,00271753    1,00385645    1,00094696    1,00199337    1,00300776    1,00400969    1,00101000    1,00200870    1,00300759    1,00400738    1,00100861    1,00200849    1,00300795    1,00400789    1,00100920    1,00200903    1,00300844    1,00400839    1,00100983    1,00200972    1,00300917    1,00400923    1,00101094    1,91000117    1,92008075    1,94007845    1,96171222    1,87037596    1,87037596
3750,00    -0,90678161    1,04714570    1,01720662    1,00460269    1,00232057    0,99930808    1,00114013    1,00271165    1,00395299    1,00102510    1,00202939    1,00301846    1,00401052    1,00100803    1,00200674    1,00300616    1,00400623    1,00100738    1,00200730    1,00300682    1,00400675    1,00100786    1,00200773    1,00300723    1,00400721    1,00100846    1,00200838    1,00300792    1,00400799    1,00100947    1,91000087    1,92006422    1,94006252    1,96002223    1,71884055    1,71884055
3760,00    -0,93121041    1,00238853    0,98877588    0,99345042    0,99977903    0,99963053    1,00185355    1,00314081    1,00411987    1,00106456    1,00202025    1,00300053    1,00399469    1,00099303    1,00199371    1,00299459    1,00399485    1,00099405    1,00199414    1,00299451    1,00399454    1,00099364    1,00199375    1,00299416    1,00399420    1,00099322    1,00199329    1,00299368    1,00399364    1,00099246    1,91000050    1,92004840    1,94004724    1,95825698    1,53613055    1,53613055
3770,00    -1,09519189    0,94846487    0,97842347    0,99644902    1,00362840    1,00203576    1,00278966    1,00335779    1,00410656    1,00100759    1,00198160    1,00298284    1,00398795    1,00098985    1,00199148    1,00299242    1,00399249    1,00099116    1,00199127    1,00299184    1,00399191    1,00099057    1,00199073    1,00299133    1,00399137    1,00098987    1,00198997    1,00299052    1,00399045    1,00098868    1,91000022    1,92003187    1,94003123    1,95619095    1,28257623    1,28257623
3780,00    -1,05568954    0,96949299    1,00446109    1,00972069    1,00805670    1,00286406    1,00253253    1,00303577    1,00393337    1,00094023    1,00197180    1,00299209    1,00400046    1,00100325    1,00200337    1,00300288    1,00400264    1,00100299    1,00200292    1,00300274    1,00400273    1,00100319    1,00200313    1,00300292    1,00400289    1,00100338    1,00200333    1,00300314    1,00400315    1,00100373    1,90999988    1,91999564    1,93999594    1,95028049    0,25691307    0,25691307
3790,00    -0,96826883    1,05153161    1,02718545    1,01243392    1,00631122    1,00088903    1,00147447    1,00265947    1,00386019    1,00096243    1,00200389    1,00301262    1,00401158    1,00101090    1,00200931    1,00300817    1,00400798    1,00100933    1,00200920    1,00300861    1,00400854    1,00100995    1,00200978    1,00300915    1,00400911    1,00101068    1,00201057    1,00300999    1,00401006    1,00101193    1,90999875    1,91990391    1,93990669    1,93630597    -1,92116024    -1,92116024
